#Province id 0 is ignored, hard coded.
1796;43;63;98;Polymylos;
1797;85;66;226;Herakleion;
1798;127;69;99;Dion;
1799;169;72;227;Umm an-Nar;
1800;1;75;0;Paralia;
1801;43;78;128;Pydna;
1802;85;81;1;Alonia;
1803;127;84;129;Methone;
1804;169;87;2;Sirri;
1805;1;90;130;Kleidi;
1806;43;93;3;Kymina;
1807;85;96;131;Ubbubu;
1808;127;99;4;Pella;
1809;169;102;132;Arakata;
1810;1;105;5;Kyrros;
1811;43;108;133;Aloros;
1812;85;111;6;Mieza;
1813;127;114;134;Mandalo;
1814;169;117;7;Kali;
1815;1;120;135;Wawarkima;
1816;43;123;8;Beroia;
1817;85;126;136;Europos;
1818;127;129;9;Apsalos;
1819;169;132;137;Rizochori;
1820;1;135;10;Voreino;
1821;43;138;138;Promachi;
1822;85;141;11;Sarakinoi;
1823;127;144;139;Skydra;
1824;169;147;12;Phoustani;
1825;1;150;140;Baktu;
1826;43;153;13;Shakâru;
1827;85;156;141;Lefkopetra;
1828;127;159;14;Kalokhori;
1829;169;162;142;Protoni;
1830;1;165;15;Lisht;
1831;43;168;143;Peraia;
1832;85;171;16;Aineia;
1833;127;174;144;Lammar;
1834;169;177;17;Tinde;
1835;1;180;145;Petralona;
1836;43;183;18;Ra-heunt;
1837;85;186;146;Hatra;
1838;127;189;19;Krini;
1839;169;192;147;Sha'qâti;
1840;1;195;20;Anthemous;
1841;43;198;148;Mer-Jetmuw;
1842;85;201;21;Khaibitu;
1843;127;204;149;Spartalos;
1844;169;207;22;Portaria;
1845;1;210;150;Potideia;
1846;43;0;23;Sane;
1847;85;3;151;Mende;
1848;127;6;24;Mazgunah;
1849;169;9;152;Skione;
1850;1;12;25;Prodhromos;
1851;43;15;153;Napîshu;
1852;85;18;26;Zakûtu;
1853;127;21;154;Singos;
1854;169;24;27;Kelli;
1855;1;27;154;Kakkul;
1856;43;30;28;Ezû;
1857;85;33;156;Akanthos;
1858;127;36;29;Phteroti;
1859;169;39;157;Partheno;
1860;1;42;30;Harbui;
1861;43;45;158;Torone;
1862;85;48;31;Piloros;
1863;127;51;159;Dion;
1864;169;54;32;Thyssos;
1865;1;57;160;Karâr;
1866;43;60;33;Stratonion;
1867;85;63;161;Stageira;
1868;127;66;34;Stanos;
1869;169;69;162;Hinzuta;
1870;1;72;35;Kalindoia;
1871;43;75;163;Apollonia;
1872;85;78;36;Madytos;
1873;127;81;164;Limni Volvi;
1874;169;84;37;Limni Koronia;
1875;1;87;165;Limni Dojran;
1876;43;90;38;Limni Ohrid;
1877;85;93;166;Limni Prespa;
1878;127;96;39;Limni Mikro Prespa;
1879;169;99;167;Lake Antioch;
1880;1;102;40;Limni Kastorias Orestiada;
1881;43;105;168;Limni Boebeis;
1882;85;108;41;Limni Vegoritida;
1883;127;111;169;Lake;
1884;169;114;42;Marmara;
1885;1;117;170;Kassiope;
1886;43;120;43;Akerati;
1887;85;123;171;Afionas;
1888;127;126;44;Heri-ta;
1889;169;129;172;Ilaniya;
1890;1;132;45;Antartiko;
1891;43;135;173;Kerkyra;
1892;85;138;46;Grava;
1893;127;141;174;Maliko;
1894;169;144;47;Seshmet;
1895;1;147;175;Ketut;
1896;43;150;48;Lefkimi;
1897;85;153;176;Hanhana;
1898;127;156;49;Malloia;
1899;169;159;177;Pythion;
1900;1;162;50;Shihtu;
1901;43;165;178;Phylakai;
1902;85;168;51;Azoros;
1903;127;171;179;Mondaia;
1904;169;174;52;Achelinada;
1905;1;177;180;Deskati;
1906;43;180;53;Oxyneia;
1907;85;183;181;Trikohkia;
1908;127;186;54;Panagia;
1909;169;189;182;Kalliphea;
1910;1;192;55;Malakasi;
1911;43;195;183;Prionia;
1912;85;198;56;Lavdas;
1913;127;201;184;Zakas;
1914;169;204;57;Kentro;
1915;1;207;185;Kalokhi;
1916;43;210;58;Elatos;
1917;85;0;186;Kalloni;
1918;127;3;59;Dotsiko;
1919;169;6;187;Zouzouli;
1920;1;9;60;Kotili;
1921;43;12;188;Kalmatu;
1922;85;15;61;Nestorio;
1923;127;18;189;Pentalophos;
1924;169;21;62;Zoni;
1925;1;24;190;Krimini;
1926;43;27;63;Tsotili;
1927;85;30;191;Eratyra;
1928;127;33;64;Exarkhos;
1929;169;36;192;Pontini;
1930;1;39;65;Phrourio;
1931;43;42;193;Shedet;
1932;85;45;66;Avles;
1933;127;48;194;Phylakai;
1934;169;51;67;Velventos;
1935;1;54;195;Her-enti;
1936;43;57;68;Neraida;
1937;85;60;196;Aiane;
1938;127;63;69;Kharalampos;
1939;169;66;197;Hakheru;
1940;1;69;70;Tuekka;
1941;43;72;198;Nemmat;
1942;85;75;71;Suru;
1943;127;78;199;Galani;
1944;169;81;72;Koila;irolimni
1945;1;84;200;x;irolimni;
1946;43;87;73;Ma-kheru;
1947;85;90;201;Perru;
1948;127;93;74;Ardassa;
1949;169;96;202;Aueris;
1950;1;99;75;Drosero;
1951;43;102;203;Per-Sabut;
1952;85;105;76;Ermakia;
1953;127;108;204;Bokeria;
1954;169;111;77;Tekkus;irolimni
1955;1;114;205;Bokeria;
1956;43;117;78;Kellai;
1957;85;120;206;Ussarunta;
1958;127;123;79;Arnissa;
1959;169;126;207;Aetos;
1960;1;129;80;Kleisoura;
1961;43;132;208;Vasileiada;
1962;85;135;81;Sisani;
1963;127;138;209;Molakha;
1964;169;141;82;Germas;
1965;1;144;210;Apesh;
1966;43;147;83;Simantro;
1967;85;150;211;Militsa;
1968;127;153;84;Aftet;
1969;169;156;212;Kremasto;
1970;1;159;85;Keletron;
1971;43;162;213;Asar Tem;
1972;85;165;86;Gavros;
1973;127;168;214;Koromilia;
1974;169;171;87;Vordori;
1975;1;174;215;Aigai;
1976;43;177;88;Asest;
1977;216;165;85;Tresteniko;
1978;127;183;89;Miras;
1979;169;186;217;Barbanoi;
1980;1;189;90;Philnastro;
1981;213;104;161;Panagitsa;
1982;85;195;91;Aridaia;
1983;127;198;219;Phaistino;
1984;169;201;92;Karydia;
1985;80;128;54;Khrastro;
1986;43;207;93;Dardha;
1987;30;62;221;Eurymenai;
1988;127;0;94;Garîdu;
1989;169;3;222;Voskori;
1990;1;6;95;Krekhovi;
1991;121;188;151;Meniko;
1992;85;12;96;Khreporio;
1993;127;15;224;Pîlu;
1994;169;18;97;Erseki;
1995;1;21;225;Failaka;
1996;43;24;98;Phrasero;
1997;85;27;226;Kerano;
1998;127;30;99;Arnova;
1999;169;33;227;Elimeia;
2000;2;36;0;Mountain;
2001;23;1;101;Mountain;
2002;23;1;102;Mountain;
2003;23;1;103;Mountain;
2004;23;1;104;Mountain;
2005;23;1;105;Mountain;
2006;23;1;106;Mountain;
2007;23;1;107;Mountain;
2008;23;1;108;Mountain;
2009;23;1;109;Mountain;
2010;23;1;110;Mountain;
2011;23;1;111;Mountain;
2012;23;1;112;Mountain;
2013;23;1;113;Mountain;
2014;23;1;114;Mountain;
2015;23;1;115;Mountain;
2016;23;1;116;Mountain;
2017;23;1;117;Mountain;
2018;23;1;118;Mountain;
2019;23;1;119;Mountain;
2020;23;1;120;Mountain;
2021;23;1;121;Mountain;
2022;23;1;122;Mountain;
2023;23;1;123;Mountain;
2024;23;1;124;Mountain;
2025;23;1;125;Mountain;
2026;23;1;126;Mountain;
2027;23;1;127;Mountain;
2028;23;1;128;Mountain;
2029;23;1;129;Mountain;
2030;23;1;130;Mountain;
2031;23;1;131;Mountain;
2032;23;1;132;Mountain;
2033;23;1;133;Mountain;
2034;23;1;134;Mountain;
2035;23;1;135;Mountain;
2036;23;1;136;Mountain;
2037;23;1;137;Mountain;
2038;23;1;138;Mountain;
2039;23;1;139;Mountain;
2040;23;1;140;Mountain;
2041;23;1;141;Mountain;
2042;23;1;142;Mountain;
2043;23;1;143;Mountain;
2044;23;1;144;Mountain;
2045;23;1;145;Mountain;
2046;23;1;146;Mountain;
2047;23;1;147;Mountain;
2048;23;1;148;Mountain;
2049;23;1;149;Mountain;
2050;23;1;150;Taurus;
2051;23;1;151;Mountain;
2052;23;1;100;Mountain;
2053;128;195;154;Ikhnai;
2054;170;198;27;Gephyra;
2055;2;201;155;Europos;
2056;44;204;28;Polykastro;
2057;86;207;156;Aspros;
2058;128;210;29;M'gatir;
2059;170;0;157;Euzonoi;
2060;2;3;30;Eiriniko;
2061;44;6;158;Gortyna;
2062;86;9;31;Mesaio;
2063;128;12;159;Moryllos;
2064;170;15;32;Bragylai;
2065;2;18;160;Doirani;
2066;44;21;33;Shullamma;
2067;86;24;161;Huyassa;
2068;128;27;34;Vathi;
2069;170;30;162;Eptalophos;
2070;2;33;35;Merutu;
2071;44;36;163;Tâmarti;
2072;86;39;36;Pedino;
2073;128;42;164;Gallikos;
2074;170;45;37;Forur;
2075;2;48;165;Meritti;
2076;44;51;38;Moussa;
2077;86;54;166;Lete;
2078;128;57;39;Karteres;
2079;170;60;167;Rekes;
2080;2;63;40;Tuttul;
2081;44;66;168;Rizana;
2082;86;69;41;Huzzû;
2083;128;72;169;Ossa;
2084;170;75;42;Neb Khut;
2085;2;78;170;Areti;
2086;44;81;43;Askos;
2087;86;84;171;Stivos;
2088;128;87;44;Vasileios;
2089;170;90;172;Hatikaitra;
2090;2;93;45;Ardameri;
2091;44;96;173;Nu'ayr;
2092;86;99;46;Purîdu;
2093;128;102;174;Retashaka;
2094;170;105;47;Limaneia;
2095;2;108;175;Stephanina;
2096;44;111;48;Arethousa;
2097;86;114;176;Asprovalta;
2098;128;117;49;Antiphrai;
2099;170;120;177;Kerdylia;
2100;2;123;50;Ephkarpia;
2101;44;126;178;Berge;
2102;86;129;51;Genzu;
2103;128;132;179;Lagkadi;
2104;170;135;52;Berge;
2105;2;138;180;Arrolos;
2106;44;141;53;Kheimarros;
2107;86;144;181;Anagennisi;
2108;128;147;54;Kamila;
2109;170;150;182;Skoutari;
2110;2;153;55;Pethelinos;
2111;44;156;183;Qablu;
2112;86;159;56;Eion;
2113;128;162;184;Myrkinos;
2114;170;165;57;Drabeskos;
2115;2;168;185;Galepsos;
2116;44;171;58;Rekhu;
2117;86;174;186;Apollonia;
2118;128;177;59;Podhokhori;
2119;170;180;187;Henbet;
2120;2;183;60;Domatia;
2121;44;186;188;Oisyme;
2122;86;189;61;Kipia;
2123;128;192;189;Saranta;
2124;170;195;62;Huwarta;
2125;2;198;190;Toska;
2126;44;201;63;Zygos;
2127;86;204;191;Hesi-her;
2128;128;207;64;Pistyros;
2129;170;210;192;Eklekto;
2130;2;0;65;Erateino;
2131;44;3;193;Agiasma;
2132;86;6;66;Karya;
2133;128;9;194;Giza;
2134;170;12;67;Erasmio;
2135;2;15;195;Zalpa;
2136;44;18;68;Abdera;
2137;86;21;196;Loutra;
2138;128;24;69;Genissea;
2139;170;27;197;Pêrtu;
2140;2;30;70;Pelekito;
2141;44;33;198;Das;
2142;86;36;71;Topeiros;
2143;128;39;199;Komnina;
2144;170;42;72;Skopos;
2145;2;45;200;Sehap;
2146;44;48;73;Likodromio;
2147;86;51;201;Oraio;
2148;128;54;74;Nikisiana;
2149;170;57;202;Koinyra;
2150;2;60;75;Alyke;
2151;44;63;203;Limenaria;
2152;86;66;76;Dahshur;
2153;128;69;204;Adriani;
2154;170;72;77;Tikhos;
2155;2;75;205;Kalliphitos;
2156;44;78;78;Nayyabtu;
2157;86;81;206;Proti;
2158;128;84;79;Angista;
2159;170;87;207;Labiânu;
2160;2;90;80;Khryso;
2161;44;93;208;Serrai;
2162;86;96;81;Lephkonas;
2163;128;99;209;Skotoussa;
2164;170;102;82;Lithotopos;
2165;2;105;210;Irakleia;
2166;44;108;83;Sintike;
2167;86;111;211;Kerkini;
2168;128;114;84;Ambara;
2169;170;117;212;Mouries;
2170;2;120;85;Thermopigi;
2171;44;123;213;Dikaia;
2172;86;126;86;Salpi;
2173;128;129;214;Porpi;
2174;170;132;87;Rodopis;
2175;2;135;215;Maroneia;
2176;44;138;88;Mesembria;
2177;86;141;216;Sale;
2178;128;144;89;Apalos;
2179;170;147;217;Doriko;
2180;2;150;90;Pylaia;
2181;44;153;218;Loutros;
2182;86;156;91;Doriskos;
2183;128;159;219;Ainos;x;
2184;170;162;92;Reniso;
2185;2;165;220;Vrenviso;
2186;44;168;93;Malidiya;
2187;86;171;221;Magarisi;
2188;128;174;94;Dalapu;
2189;170;177;222;Pigi;
2190;2;180;95;Adele;
2191;44;183;223;Shaptu;
2192;86;186;96;Ralika;
2193;128;189;224;Irini;
2194;170;192;97;Maddudu;
2195;2;195;225;Leuktron;
2196;44;198;98;Germene;
2197;86;201;226;Latonike;
2198;128;204;99;Thyarei;
2199;170;207;227;Hyrko;
2200;2;210;0;Praigon;
2201;44;0;128;Thasos;
2202;86;3;1;Mordi;
2203;77;21;113;Pharso;
2204;127;43;59;Delma;
2205;1;27;156;Nais;
2206;44;15;3;Sitagroi;
2207;86;18;131;Drama;
2208;128;21;4;Kadoni;
2209;170;24;132;Lyendos;
2210;2;27;5;Bagis;
2211;44;30;133;Saqqara;
2212;86;33;6;Paloxoro;
2213;128;36;134;Orkis;
2214;170;39;7;Amorio;
2215;2;42;135;Appia;
2216;44;45;8;Akroini;
2217;86;48;136;Sapsapu;
2218;128;51;9;Tymani;
2219;170;54;137;Alia;
2220;2;57;10;Seheptet;
2221;44;60;138;Aurokrara;
2222;86;63;11;Marmori;
2223;128;66;139;Aiza;
2224;170;69;12;Ipopsi;
2225;2;72;140;Brodinso;
2226;44;75;13;Auro;
2227;86;78;141;Demetrion;
2228;128;81;14;Tityasi;
2229;170;84;142;Adadi;
2230;2;87;15;Modri;
2231;44;90;143;Tarsia;
2232;86;93;16;Kabia;
2233;128;96;144;Imbros;
2234;170;99;17;Poliochne;
2235;2;102;145;Hephaistas;
2236;44;105;18;Apsoda;
2237;86;108;146;Lagania;
2238;128;111;19;Myrina;
2239;170;114;147;Sigron;
2240;2;117;20;Eresos;
2241;44;120;148;Provaso;
2242;86;123;21;Argiso;
2243;128;126;149;Antissa;
2244;170;129;22;Methymna;
2245;2;132;150;Tebu;
2246;44;135;23;Arisba;
2247;86;138;151;Kravison;
2248;128;141;24;Therma;
2249;170;144;152;Setetu;
2250;2;147;25;Mytilene;
2251;44;150;153;Hiera;
2252;86;153;26;Pyrra;
2253;128;156;154;Izga;
2254;170;159;27;Osai;
2255;2;162;155;Semna;
2256;44;165;28;Qenat;
2257;86;168;156;Qemamu;
2258;128;171;29;Iti-Sopdu;
2259;170;174;157;Pazi;
2260;2;177;30;Azoruwa;
2261;44;180;158;Men-nefer;
2262;86;183;31;Pradawatta;
2263;128;186;159;Sardeis;
2264;170;189;32;Ru'tu;
2265;2;192;160;Alidra;
2266;44;195;33;Tebtebti;
2267;86;198;161;Pramaru;
2268;128;201;34;Swenett;
2269;170;204;162;Ilatu;
2270;2;207;35;Pesk-re;
2271;44;210;163;Sye;
2272;86;0;36;Shaburru;
2273;128;3;164;Tesû;
2274;170;6;37;Girzah;
2275;2;9;165;Irata;
2276;44;12;38;Utorali;
2277;86;15;166;Pemê;
2278;128;18;39;Makrawa;
2279;170;21;167;Shemen-Hor;
2280;2;24;40;Tkemen;
2281;44;27;168;Patrawa;
2282;86;30;41;Sophthis;
2283;128;33;169;Bebet;
2284;170;36;42;Ulur;
2285;2;39;170;Satassa;
2286;44;42;43;Per-Usir;
2287;86;45;171;Upnu;
2288;128;48;44;Sanduru;
2289;170;51;172;Aluwa;
2290;2;54;45;Ta-Senet;
2291;44;57;173;Bebait;
2292;86;60;46;Keska;
2293;128;63;174;Krya;
2294;170;66;47;Praru;
2295;2;69;175;Ukur;
2296;44;72;48;Atlili;
2297;86;75;176;Ussanda;
2298;128;78;49;Per-Hathor;
2299;170;81;177;Lakrannu;
2300;2;84;50;Walwara;
2301;44;87;178;Nekhen;
2302;86;90;51;Iuny;
2303;128;93;179;Takutora;
2304;170;96;52;Krakusa;
2305;2;99;180;Uaipu;
2306;44;102;53;Abdju;
2307;86;105;181;Qannunu;
2308;128;108;54;Sareru;
2309;170;111;182;Uarekht;
2310;2;114;55;Apsurawi;
2311;44;117;183;Khenra;
2312;86;120;56;Afuruna;
2313;128;123;184;Hut-Repyt;
2314;170;126;57;Ipakassa;
2315;2;129;185;Apux;
2316;44;132;58;Ewrewatta;
2317;43;63;148;Itusawa;
2318;85;66;21;Qinnutu;
2319;127;69;149;Khemt;
2320;169;72;22;Khensu;
2321;1;75;150;Sallaruhu;
2322;43;78;23;Phokaia;
2323;85;81;151;Ussa;
2324;127;84;24;Kheri;
2325;169;87;152;Taduraha;
2326;1;90;25;Sait;
2327;43;93;153;Prakkuha;
2328;85;96;26;Nequt;
2329;127;99;154;Henkhes;
2330;169;102;27;Hapalla;
2331;1;105;155;Seshesh;
2332;43;108;28;Ikkuwaniya;
2333;128;183;194;Tarnanna;
2334;170;186;67;Herui;
2335;2;189;195;Kuwrahu;
2336;44;192;68;Urtut;
2337;86;195;196;Wallawatta;
2338;128;198;69;Setet;
2339;85;111;156;Dal;
2340;127;114;29;Mermer;
2341;169;117;157;Taruku;
2342;86;210;71;Mehun;
2343;128;0;199;Nekut;
2344;170;3;72;Kalruwu;
2345;2;6;200;Millru;
2346;44;9;73;Betaniati;
2347;86;12;201;Khetem;
2348;128;15;74;Pritumma;
2349;170;18;202;Priyamra;
2350;2;21;75;Ikkutta;x;
2351;44;24;203;Mêressu;x;
2352;86;27;76;Warapa;
2353;128;30;204;Ubnuwanna;
2354;170;33;77;Apapit;
2355;2;36;205;Tuzrukka;
2356;44;39;78;Akku;
2357;86;42;206;Abu;
2358;128;45;79;Uabit;
2359;170;48;207;Hurna;
2360;2;51;80;Uashki;
2361;44;54;208;Ukna;
2362;86;57;81;Nartassa;
2363;128;60;209;Beneb;
2364;170;63;82;Kultassa;
2365;2;66;210;Uwwa;
2366;44;69;83;Ahutrapa;
2367;86;72;211;Nib'u;
2368;128;75;84;Mirwanna;
2369;170;78;212;Lushna;
2370;2;81;85;Etuwassa;
2371;44;84;213;Pekhar;
2372;86;87;86;Mantchit;
2373;128;90;214;Artame;
2374;170;93;87;Ekwima;
2375;2;96;215;Akzuza;
2376;44;99;88;Behdet;
2377;86;102;216;Marqata;
2378;128;105;89;Iwa;
2379;170;108;217;Warhunna;
2380;2;111;90;Taruzili;
2381;44;114;218;Alasunna;
2382;86;117;91;Wakunna;
2383;128;120;219;Nebti;
2384;170;123;92;Ta-hut;
2385;2;126;220;Ukke;
2386;44;129;93;Kusta;
2387;86;132;221;Seshit;
2388;128;135;94;Suztatta;
2389;170;138;222;Natuwassa;
2390;2;141;95;Netert;
2391;44;144;223;Nahita;
2392;86;147;96;Tarmaset;
2393;128;150;224;Enteppa;
2394;170;153;97;Usha;
2395;2;156;225;Petchu;
2396;44;159;98;Tahtranna;
2397;86;162;226;Nenit;
2398;128;165;99;Shefshefit;
2399;170;168;227;Eswanda;
2400;2;171;0;Utwu;
2401;44;174;128;Wadru;
2402;86;177;1;Toutzis;
2403;128;180;129;Tarna;
2404;170;183;2;Aper-peh;
2405;2;186;130;Datwassa;
2406;44;189;3;Kuwati;
2407;86;192;131;Uput;
2408;128;195;4;Punatinzi;
2409;170;198;132;Amentiu;
2410;2;201;5;Pûqu;
2411;44;204;133;Urazzas;
2412;86;207;6;Pertcha;
2413;128;210;134;Arrayis;
2414;170;0;7;Perrites;
2415;2;3;135;Zuwanis;
2416;44;6;8;Winal;
2417;86;9;136;Mesut;
2418;128;12;9;Alattarsa;
2419;170;15;137;Netchem;
2420;2;18;10;Zurni;
2421;44;21;138;Hassa;
2422;86;24;11;Tappanis;
2423;128;27;139;Hetut;
2424;170;30;12;Tawis;
2425;2;33;140;Pêmu;
2426;44;36;13;Uhennu;
2427;86;39;141;Utti;
2428;128;42;14;Atur-ti;
2429;170;45;142;Pappât;
2430;2;48;15;Manati;
2431;44;51;143;Maliti;
2432;86;54;16;Ziyari;
2433;128;57;144;Awiti;
2434;170;60;17;Warsa;
2435;2;63;145;Marushtu;
2436;44;66;18;Halli;
2437;86;69;146;Ahait;
2438;128;72;19;Khept;
2439;170;75;147;Abahûdah;
2440;2;78;20;Pakhoras;
2441;44;81;148;Atamanza;
2442;86;84;21;Shitru;
2443;128;87;149;Asharsa;
2444;170;90;22;Tuat;
2445;2;93;150;Serra;
2446;44;96;23;Khakhat;
2447;86;99;151;Zawi;
2448;128;102;24;Baksut;
2449;170;105;152;Lampsakos;
2450;2;108;25;Elaious;
2451;44;111;153;Welkuwan;
2452;86;114;26;Koila;
2453;128;117;154;Etenne;
2454;170;120;27;Zappanu;
2455;2;123;155;Sestos;
2456;44;126;28;Sinisri;
2457;86;129;156;Pogla;
2458;128;132;29;Bussuru;
2459;170;135;157;Aigos;
2460;2;138;30;Senther;
2461;44;141;158;Atekh;
2462;86;144;31;Hulaiesi;
2463;128;147;159;Mimulu;
2464;170;150;32;Pekhut;
2465;2;153;160;Aphrodisias;
2466;44;156;33;Sivai;
2467;86;159;161;Larissale;
2468;128;162;34;Nefit;
2469;170;165;162;Hebut;
2470;2;168;35;Murinail;
2471;44;171;163;Nawratta;
2472;86;174;36;Uranni;
2473;128;177;164;Hetemu;
2474;170;180;37;Kuizassa;
2475;2;183;165;Ahlamatti;
2476;44;186;38;Tarsati;
2477;86;189;166;Tjenu;
2478;128;192;39;Anseb;
2479;170;195;167;Iunet;
2480;2;198;40;Titan;
2481;44;201;168;Zarza;
2482;86;204;41;Pahurina;
2483;128;207;169;Shinnuwanda;
2484;170;210;42;Tummantitti;
2485;2;0;170;Naqada;
2486;44;3;43;Dupiti;
2487;86;6;171;Mati;
2488;128;9;44;Tenedos;
2489;170;12;172;Piyai;
2490;2;15;45;Targumu;
2491;44;18;173;Armas;
2492;86;21;46;Walitta;
2493;128;24;174;Saggaratum;
2494;170;27;47;Wassari;
2495;2;30;175;Huntiya;
2496;44;33;48;Passitli;
2497;86;36;176;Wiyassa;
2498;128;39;49;Mirli;
2499;170;42;177;Surim;
2500;178;2;132;Gerkinakku;
2501;251;43;117;Walma;
2502;53;216;78;Unatalla;
2503;157;214;1;Tiwaz;
2504;58;241;177;Hysiai;
2505;18;224;176;Neris;
2506;81;201;73;Soreno;
2507;112;26;255;Tupsharrûtu;
2508;88;218;8;Lykosoura;
2509;110;23;111;Annu;
2510;213;53;76;Sêpum;
2511;53;214;3;Theisoa;
2512;51;132;243;Guzana;
2513;231;21;88;Phrixa;
2514;111;51;176;Zamâru;
2515;181;139;91;Limnaia;
2516;132;53;208;Kaudos;
2517;232;13;28;Eltynia;
2518;125;253;12;Gazi;
2519;12;12;255;Kaudos;
2520;155;11;189;Atur-res;
2521;25;221;26;Huitar;
2522;21;251;26;Praso;
2523;1;1;200;Limni Voulkaria;
2524;1;1;201;Limni Amvrakia;
2525;1;1;202;Limni Ozeros;
2526;1;1;203;Limni Pamvotida;
2527;1;1;204;;
2528;1;1;205;Lake;
2529;1;1;206;Lake;
2530;1;1;207;Lake;
2531;1;1;208;Lake;
2532;1;1;209;Lake;
2533;1;1;210;Lake;
2534;1;1;211;The Dead Sea;
2535;125;32;197;Lake;
2536;45;11;157;Arsilo;
2537;4;1;243;Assaratta;
2538;54;87;32;Atum;
2539;152;11;36;Wantis;
2540;43;111;167;Gabrû;
2541;89;132;67;Dakkuis;
2542;171;12;163;Marway;
2543;176;86;186;Per-Medjed;
2544;154;84;4;Ageru;
2545;76;197;144;Uabib;
2546;155;90;1;Atipalis;
2547;187;43;42;Isari;
2548;175;2;142;Zasata;
2549;11;32;154;Teshaniya;
2550;54;198;43;Sesheta;
2551;157;7;71;Kuwali;
2552;12;11;242;Punati;
2553;148;98;56;Kurda;
2554;56;42;187;Tarrulisi;
2555;147;47;190;Nimuwatta;
2556;198;83;3;Manusassa;
2557;155;32;11;Neferut;
2558;43;142;176;Nimu;
2559;107;7;179;Têltu;
2560;87;188;36;Huitarsa;
2561;47;18;175;Zuwati;
2562;176;42;131;Adere;
2563;54;135;65;Wazunis;
2564;157;58;102;Hasrili;
2565;17;148;96;Idisham;
2566;27;128;56;Parkuyatar;
2567;133;218;24;Artas;
2568;154;28;43;Sadikanni;
2569;46;158;161;Zarti;
2570;57;128;156;Anati;
2571;137;168;23;Hikuptah;
2572;132;68;46;Henen-nesut;
2573;44;221;56;Birim;
2574;237;58;141;Mer-wer;
2575;132;78;52;Lahunti;
2576;144;51;79;Hishiti;
2577;145;38;116;Agrit;
2578;165;123;91;Hapirsa;
2579;142;39;23;Pehnemoun;
2580;176;42;13;Tiyhur;
2581;15;54;166;Pahur;
2582;146;1;113;Harwalwa;
2583;56;231;51;Uswisz;
2584;144;41;19;Kommos;
2585;164;37;79;;
2586;45;175;163;Mantitza;
2587;77;143;103;Rousion;
2588;234;121;6;Modra;
2589;54;131;167;Kierai;
2590;134;124;1;Taitame;
2591;126;124;66;Aproi;
2592;87;145;43;Tarsiai;
2593;65;23;187;Philnai;
2594;11;53;157;Ligai;
2595;87;143;76;Cretame;
2596;176;43;32;Nekha;
2597;43;198;65;Nebesu;
2598;139;64;20;Huati;
2599;70;118;33;Satine;
2600;43;111;204;Nâpalû;
2601;179;51;140;Khenub;
2602;86;4;250;Adio;
2603;176;55;0;Balaios;
2604;109;8;187;Urtchu;
2605;75;45;143;Germe;
2606;111;42;9;Dahet;
2607;75;155;177;Testut;
2608;105;4;74;Kimeros;
2609;198;43;3;Batkek;
2610;65;64;186;Meka;
2611;187;43;12;Bahes;
2612;55;153;90;Mukinnu;
2613;185;244;16;Beten;
2614;33;107;75;Dadon;
2615;153;114;5;Daos;
2616;3;77;42;Metun;
2617;103;48;136;Neserit;
2618;109;243;1;Matar;
2619;155;32;88;Neshen;
2620;187;17;90;Azena;
2621;115;54;106;Shenut-m-Qemu;
2622;85;14;200;Addaket;
2623;195;77;18;Henut;
2624;170;241;5;Hemt;
2625;251;2;76;Edaes;
2626;151;24;145;Wallarimma;
2627;221;21;75;;
2628;141;172;67;Henatiu;
2629;86;211;56;Lagrio;
2630;91;158;26;Tyriaion;
2631;137;23;43;Metut;
2632;173;9;65;Nepûm;
2633;4;160;42;Khoma;
2634;181;218;2;Tlos;
2635;11;253;46;Shâmiânu;
2636;174;178;5;Shîbu;
2637;143;66;22;Kidrama;
2638;121;28;201;Tabai;
2639;159;128;6;Saleia;
2640;191;8;63;Yas;
2641;145;123;255;Olbaso;
2642;61;166;33;Râgimânu;
2643;99;180;14;Arneai;
2644;156;108;153;Limyra;
2645;121;132;53;Ekkêmu;
2646;71;3;118;Pinara;
2647;197;165;8;Arsada;
2648;154;23;243;Pagûtu;
2649;51;55;133;Boubon;
2650;231;74;108;Gagai;
2651;81;153;51;Kandos;
2652;115;86;108;Phellos;
2653;61;171;86;Aperlai;ystis
2654;105;76;2;Tabai;
2655;180;14;18;x;ystis;
2656;86;32;195;Koloe;
2657;185;100;32;Hypaipa;
2658;255;13;64;Euippe;
2659;145;23;114;Alabanda;
2660;23;1;152;Ushat;
2661;23;1;153;Hyllarima;
2662;23;1;154;Andurâru;
2663;23;1;155;Sinai;
2664;23;1;156;Mountain;
2665;23;1;157;Vast Desert;
2666;23;1;158;Mountain;
2667;23;1;159;Mountain;
2668;23;1;160;Vast Desert;
2669;23;1;161;Mountain;
2670;23;1;170;Mountain;
2671;23;1;171;Mountain;
2672;23;1;172;Mountain;
2673;23;1;173;Mountain;
2674;23;1;174;Mountain;
2675;23;1;175;Mountain;
2676;23;1;176;Ajloun Forest;
2677;23;1;177;Mountain;
2678;23;1;178;Mountain;ystis
2679;23;1;179;Mountain;
2680;23;1;180;Mountain;
2681;23;1;181;Mountain;
2682;23;1;182;Deep Forest;
2683;23;1;183;Mountain;
2684;23;1;184;Mountain;
2685;23;1;185;Mountain;
2686;23;1;186;Vast Desert;
2687;23;1;187;Mountain;
2688;23;1;188;Vast Desert;
